Code, Symbol,Ticker,Company Name, Market, Sector, Industry, Sub-Industry, Acquired by Code, Acquired by Symbol,Acquired by Ticker,Acquired by Company Name,Acquired by Market,Acquired by Sector,Acquired by Industry,Acquired by Sub-Industry
200,GDSI,GDSI:US,GlobalDigitalSolutionsInc,OTCUS,Technology,Software,'ApplicationSoftware,null
200,FINE,FINE:US,DelFrisco'sRestaurantGroupInc,,ConsumerDiscretionary,Gaming,Lodging&Restaurants,'Restaurants,null
0
200,NXSO,NXSO:US,NoxsoCorp,,Industrials,Waste&EnvironSvcs&Equip,'WasteManagement,null
200,ARDI,ARDI:US,@RoadInc/UnitedStates,,Technology,Software,'ApplicationSoftware,200,TRMB,TRMB:US,TrimbleInc,NASDAQGS,Industrials,ElectricalEquipment,'MeasurementInstruments,null
200,FKAN,FKAN:US,FirstKansasFinancialCorp,,Financials,Banking,'Banks,200,LARK,LARK:US,LandmarkBancorpInc/ManhattanKS,NASDAQGM,Financials,Banking,'Banks,null
200,BAYU,BAYU:US,GoldenRiverResourcesCorp/Australia,,Materials,Metals&Mining,'PreciousMetalMining,null
200,DYNK,DYNK:US,DynTekInc,,Technology,TechnologyServices,'ITServices,null
200,ACNAF,ACNAF:US,AirCanada/Old,,ConsumerDiscretionary,PassengerTransportation,'Airlines,null
200,TRMD,TRMD:US,TormA/S,,Industrials,Transportation&Logistics,'MarineShipping,null
200,GCGC,GCGC:US,GoldenCycleGoldCorp,,Materials,Metals&Mining,'PreciousMetalMining,200,ANG,ANG:SJ,AngloGoldAshantiLtd,Johannesburg,Materials,Metals&Mining,'PreciousMetalMining,null
200,REV,REV:US,RevlonInc,NewYork,ConsumerStaples,ConsumerProducts,'HouseholdProducts,null
404,CSHP,null,null,null,null,null,'null,null
200,CDGT,CDGT:US,ChinaDigitalMediaCorp,,Communications,Media,'EntertainmentContent,null
200,CHRM,CHRM:US,CharmCommunicationsInc,,Communications,Media,'Advertising&Marketing,null
200,SPSC,SPSC:US,SPSCommerceInc,NASDAQGS,Technology,Software,'ApplicationSoftware,null
200,SNSTA,SNSTA:US,HPTSNHoldingInc,,ConsumerDiscretionary,Gaming,Lodging&Restaurants,'Lodging,200,HPT,HPT:US,HospitalityPropertiesTrust,NASDAQGS,Financials,RealEstate,'REIT,null
